0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.61	3.21	5.96	8.1	0.76	-6.24	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.65	3.21	5.96	8.1	0.76	-6.28	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.69	3.21	5.96	8.1	0.76	-6.32	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.73	3.21	5.96	8.1	0.76	-6.36	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.77	3.21	5.96	8.1	0.76	-6.4	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.81	3.21	5.96	8.1	0.76	-6.44	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.85	3.21	5.96	8.1	0.76	-6.48	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.89	3.21	5.96	8.1	0.76	-6.52	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.93	3.21	5.96	8.1	0.76	-6.56	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.97	3.21	5.96	8.1	0.76	-6.6	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.01	3.21	5.96	8.1	0.76	-6.64	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.05	3.21	5.96	8.1	0.76	-6.68	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.09	3.21	5.96	8.1	0.76	-6.72	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.13	3.21	5.96	8.1	0.76	-6.76	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.17	3.21	5.96	8.1	0.76	-6.8	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.21	3.21	5.96	8.1	0.76	-6.84	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.25	3.21	5.96	8.1	0.76	-6.88	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	10.29	3.21	5.96	8.1	0.76	-6.92	-3.21	-3.21	-32.56
